Reference_Date,Company_CNPJ,Company_Name,Movement_Date,Movement_Type,Version,Company_Type,Company,Position_Type,Movement_Description,Operation_Type,Asset_Type,Security_Characteristic,Intermediary,Quantity,Unit_Price,Volume,File_Type
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-10,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,5600,28.9500000000,162120.0000000000,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-11,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,6010,28.4400332779,170924.6000001790,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-13,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,19980,28.5801201201,571030.7999995980,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-14,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,11310,28.2801414677,319848.3999996870,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-17,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,16140,28.8296778191,465311.0000002740,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-18,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,6480,28.2692592593,183184.8000002640,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-19,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,5490,27.9690163934,153549.8999997660,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-21,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,6770,28.9993796160,196325.8000003200,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-24,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,10430,28.5397123682,297669.2000003260,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-25,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,9110,28.6000987925,260546.8999996750,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-26,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,8330,28.7600360144,239571.0999999520,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-28,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,9650,28.5395854922,275406.9999997300,Consolidated
2023-07-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2023-07-31,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,9780,28.6406543967,280105.5999997260,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-06,Compra à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,Guide Investimentos S.A.,8804962,1.4999988643,13207433.0002046566,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-07,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,100000,1.5100000000,151000.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-18,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,100000,1.2800000000,128000.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-19,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,50000,1.2300000000,61500.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-20,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,11700,1.0300000000,12051.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-21,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,6300,1.0500000000,6615.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-24,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,241600,1.0400000000,251264.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-25,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,152500,1.0300000000,157075.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-26,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,211400,1.0200000000,215628.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-27,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,413600,1.0400000000,430144.0000000000,Consolidated
2023-07-01,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023-07-28,Venda à vista,1,Companhia,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Guide Investimentos S.A.,11900,0.9800000000,11662.0000000000,Consolidated
2023-07-01,01.838.723/0001-27,BRF S.A.,2023-07-03,Ações de plano de remuneração,1,Companhia,BRF S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,AGORA CTVM S.A.,35806,8.9098941518,319027.6699993508,Consolidated
2023-07-01,01.896.779/0001-38,CSU DIGITAL S.A.,2023-07-01,Desligamento/saída,1,Companhia,CSU DIGITAL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,7,0.0000000000,0.0000000000,Consolidated
2023-07-01,01.896.779/0001-38,CSU DIGITAL S.A.,2023-07-21,Desligamento/saída,1,Companhia,CSU DIGITAL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,6099,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.149.205/0001-69,PORTO SEGURO SA,2023-07-10,Venda à vista,1,Companhia,PORTO SEGURO S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,39000,29.4300000000,1147770.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-04,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,90000,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-05,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,490220,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-06,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,85000,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-06,Devolução de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Toro Investimentos,1520,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-11,Devolução de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,BTG Pactual,90000,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-12,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,42389,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-13,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,215233,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-14,Compra à vista,1,Controladora,Localiza Rent a Car S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,AGORA CTVM S.A.,8439,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-14,Devolução de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,BTG Pactual,85000,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-17,Contratação de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,48122,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-17,Outras Entradas,1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,Programas de stock option e matching,Crédito,Ações,ON,AGORA CTVM S.A.,5786,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.286.479/0001-08,LOCALIZA  FLEET S.A.,2023-07-24,Devolução de empréstimo (locador),1,Controladora,Localiza Rent a Car S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,BTG Pactual,42389,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.302.100/0001-06,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2023-07-17,Venda à vista,1,Controladora,EDP - ENERGIAS DO BRASIL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,170123,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.328.280/0001-97,ELEKTRO REDES S.A.,2023-07-03,Venda à vista,1,Controladora,NEOENERGIA S.A.,Conselho Fiscal ou Vinculado,,Débito,Ações,ON,ITAÚ CORRETORA,900,21.3300000000,19197.0000000000,Consolidated
2023-07-01,02.351.877/0001-52,LWSA S/A,2023-07-05,Venda à vista,1,Companhia,LWSA S/A,Diretor ou Vinculado,,Débito,Ações,ON,Itaú Corretora,10000,9.0500000000,90500.0000000000,Consolidated
2023-07-01,02.351.877/0001-52,LWSA S/A,2023-07-07,Venda à vista,1,Companhia,LWSA S/A,Diretor ou Vinculado,,Débito,Ações,ON,XP,1900,8.5500000000,16245.0000000000,Consolidated
2023-07-01,02.351.877/0001-52,LWSA S/A,2023-07-13,Venda à vista,1,Companhia,LWSA S/A,Diretor ou Vinculado,,Débito,Ações,ON,XP,30000,8.0300000000,240900.0000000000,Consolidated
2023-07-01,02.351.877/0001-52,LWSA S/A,2023-07-14,Ações decorrentes de exercício de opção de compra,1,Companhia,LWSA S/A,Diretor ou Vinculado,,Crédito,Ações,ON,Itaú escriturador,700000,1.7500000000,1225000.0000000000,Consolidated
2023-07-01,02.351.877/0001-52,LWSA S/A,2023-07-18,Venda à vista,1,Companhia,LWSA S/A,Diretor ou Vinculado,,Débito,Ações,ON,XP,30000,7.6000000000,228000.0000000000,Consolidated
2023-07-01,02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A.,2023-07-11,Posse,1,Companhia,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,Diretor ou Vinculado,,Crédito,Ações,ON,,0,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.387.241/0001-60,RUMO S.A.,2023-07-05,Venda à vista,3,Controladora,COSAN S.A.,Conselho de Administração ou Vinculado,,Débito,Outros,ADS,Citibank,200000,74.4595740000,14891914.8000000000,Consolidated
2023-07-01,02.387.241/0001-60,RUMO S.A.,2023-07-11,Venda à vista,3,Controladora,COSAN S.A.,Conselho de Administração ou Vinculado,,Débito,Outros,ADS,Citibank,10000,76.5319230000,765319.2300000000,Consolidated
2023-07-01,02.387.241/0001-60,RUMO S.A.,2023-07-14,Venda à vista,3,Controladora,COSAN S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,10300,19.2831067961,198615.9999998300,Consolidated
2023-07-01,02.421.421/0001-11,TIM S.A.,2023-07-13,Ações de plano de remuneração,1,Companhia,TIM S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,445216,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.429.144/0001-93,CPFL ENERGIA SA,2023-07-12,Contratação de empréstimo (locador),1,Companhia,CPFL ENERGIA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,XP INVESTIMENTOS,23600,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.429.144/0001-93,CPFL ENERGIA SA,2023-07-14,Devolução de empréstimo (locador),1,Companhia,CPFL ENERGIA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP INVESTIMENTOS,1900,35.6200000000,67678.0000000000,Consolidated
2023-07-01,02.429.144/0001-93,CPFL ENERGIA SA,2023-07-25,Devolução de empréstimo (locador),1,Companhia,CPFL ENERGIA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP INVESTIMENTOS,600,35.6200000000,21372.0000000000,Consolidated
2023-07-01,02.600.854/0001-34,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2023-07-13,Ações de plano de remuneração,1,Controlada,TIM S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,445216,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.635.522/0001-95,JALLES MACHADO S.A.,2023-07-04,Compra à vista,1,Companhia,Jalles Machado S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP Investimentos,3200,7.5500000000,24160.0000000000,Consolidated
2023-07-01,02.635.522/0001-95,JALLES MACHADO S.A.,2023-07-06,Compra à vista,1,Companhia,Jalles Machado S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP Investimentos,6800,7.5500000000,51340.0000000000,Consolidated
2023-07-01,02.635.522/0001-95,JALLES MACHADO S.A.,2023-07-31,Posse,1,Companhia,Jalles Machado S.A.,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,5000,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.762.121/0001-04,SANTOS BRASIL PARTICIPAÇÕES S.A.,2023-07-03,Ações de plano de remuneração,1,Companhia,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,Itaú Corretora,99621,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.762.121/0001-04,SANTOS BRASIL PARTICIPAÇÕES S.A.,2023-07-03,Venda à vista,1,Companhia,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,10000,10.3500000000,103500.0000000000,Consolidated
2023-07-01,02.762.121/0001-04,SANTOS BRASIL PARTICIPAÇÕES S.A.,2023-07-06,Venda à vista,1,Companhia,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,15000,10.2266666667,153400.0000005000,Consolidated
2023-07-01,02.762.121/0001-04,SANTOS BRASIL PARTICIPAÇÕES S.A.,2023-07-07,Venda à vista,1,Companhia,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,15000,10.4333333333,156499.9999995000,Consolidated
2023-07-01,02.800.026/0001-40,COGNA EDUCAÇÃO S.A.,2023-07-05,Venda à vista,2,Companhia,COGNA EDUCAÇÃO S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BTG Pactual,94900,3.3500000000,317915.0000000000,Consolidated
2023-07-01,02.800.026/0001-40,COGNA EDUCAÇÃO S.A.,2023-07-14,Desligamento/saída,2,Companhia,COGNA EDUCAÇÃO S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,317440,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.800.026/0001-40,COGNA EDUCAÇÃO S.A.,2023-07-17,Outras Entradas,2,Companhia,COGNA EDUCAÇÃO S.A.,Diretor ou Vinculado,TRANSFERENCIA DE ACOES NO PERIODO DE VESTING,Crédito,Ações,ON,Ágora Investimentos,54793,3.1800047451,174241.9999982643,Consolidated
2023-07-01,02.846.056/0001-97,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023-07-17,Compra à vista,2,Controladora,ITAÚSA S.A.,Conselho Fiscal ou Vinculado,,Crédito,Ações,PN,,2060,0.0000000000,0.0000000000,Consolidated
2023-07-01,02.860.694/0001-62,T4F ENTRETENIMENTO SA,2023-07-31,Compra à vista,3,Companhia,T4F ENTRETENIMENTO S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,70000,3.1100000000,217700.0000000000,Consolidated
2023-07-01,02.916.265/0001-60,JBS SA,2023-07-11,Compra à vista,2,Companhia,JBS S.A.,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,XP,2000,17.3600000000,34720.0000000000,Consolidated
2023-07-01,02.916.265/0001-60,JBS SA,2023-07-18,Outras Entradas,2,Companhia,JBS S.A.,Controlador ou Vinculado,COMPRA INTERCOMPANY ENTRE BANCOS CUSTODIANTES,Crédito,Ações,ON,-,9753298,17.4300000000,169999984.1400000000,Consolidated
2023-07-01,02.916.265/0001-60,JBS SA,2023-07-18,Outras Saídas,2,Companhia,JBS S.A.,Controlador ou Vinculado,VENDA INTERCOMPANY ENTRE BANCOS CUSTODIANTES,Débito,Ações,ON,-,9753298,17.4300000000,169999984.1400000000,Consolidated
2023-07-01,02.916.265/0001-60,JBS SA,2023-07-20,Posse,2,Companhia,JBS S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,4800,18.0500000000,86640.0000000000,Consolidated
2023-07-01,02.932.074/0001-91,HYPERA S/A,2023-07-03,Ações de plano de remuneração,1,Companhia,HYPERA S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,Ágora,9750,20.6100000000,200947.5000000000,Consolidated
2023-07-01,02.932.074/0001-91,HYPERA S/A,2023-07-03,Venda à vista,1,Companhia,HYPERA S.A.,Diretor ou Vinculado,,Débito,Ações,ON,Ágora,17500,46.5100000000,813925.0000000000,Consolidated
2023-07-01,02.932.074/0001-91,HYPERA S/A,2023-07-24,Ações de plano de remuneração,1,Companhia,HYPERA S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,Ágora,2500,29.7500000000,74375.0000000000,Consolidated
2023-07-01,02.932.074/0001-91,HYPERA S/A,2023-07-28,Venda,1,Companhia,HYPERA S.A.,Diretor ou Vinculado,,Débito,Opção de Compra,"HYPEI462 ON 45,73 HYPEE",Ágora,5000,0.0000000000,0.0000000000,Consolidated
2023-07-01,03.220.438/0001-73,EQUATORIAL S.A.,2023-07-12,Venda à vista,2,Companhia,EQUATORIAL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,20000,33.0500000000,661000.0000000000,Consolidated
2023-07-01,03.220.438/0001-73,EQUATORIAL S.A.,2023-07-27,Compra à vista,2,Companhia,EQUATORIAL S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,Banco do Brasil,1161,25.0000000000,29025.0000000000,Consolidated
2023-07-01,03.279.285/0001-30,ORIZON MEIO AMBIENTE S.A.,2023-07-18,Doação (doador),3,Controladora,Orizon Valorização de Resíduos S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP INVESTIMENTOS CCTVM S/A,2300,37.1900000000,85537.0000000000,Consolidated
2023-07-01,03.279.285/0001-30,ORIZON MEIO AMBIENTE S.A.,2023-07-18,Doação (donatário),3,Controladora,Orizon Valorização de Resíduos S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,XP INVESTIMENTOS CCTVM S/A,2300,37.1900000000,85537.0000000000,Consolidated
2023-07-01,03.279.285/0001-30,ORIZON MEIO AMBIENTE S.A.,2023-07-31,Venda à vista,3,Controladora,Orizon Valorização de Resíduos S.A.,Controlador ou Vinculado,,Débito,Ações,ON,XP INVESTIMENTOS CCTVM S/A,500,38.4000000000,19200.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-10,Ações de plano de remuneração,1,Companhia,PETRORECÔNCAVO S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,2334,14.7500000000,34426.5000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-11,Ações de plano de remuneração,1,Companhia,PETRORECÔNCAVO S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,,2456,14.7500000000,36226.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-11,Venda à vista,1,Companhia,PETRORECÔNCAVO S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,700,20.6200000000,14434.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-12,Venda à vista,1,Companhia,PETRORECÔNCAVO S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,5000,21.0000000000,105000.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-17,Ações de plano de remuneração,1,Companhia,PETRORECÔNCAVO S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,1482,14.7500000000,21859.5000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-18,Ações de plano de remuneração,1,Companhia,PETRORECÔNCAVO S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,,13836,14.7500000000,204081.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-21,Venda à vista,1,Companhia,PETRORECÔNCAVO S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,200,22.0000000000,4400.0000000000,Consolidated
2023-07-01,03.342.704/0001-30,PETRORECÔNCAVO S.A.,2023-07-25,Venda à vista,1,Companhia,PETRORECÔNCAVO S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,10000,23.1600000000,231600.0000000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-03,Compra à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,500,48.9307800000,24465.3900000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-04,Venda à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,400,48.7566750000,19502.6700000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-05,Compra à vista,2,Companhia,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,Controlador ou Vinculado,,Crédito,Ações,ON,,400000,17.3625600000,6945024.0000000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-05,Venda à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,67,48.8823880597,3275.1199999999,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-06,Venda à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,4800,48.5825770833,233196.3699998400,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-07,Compra à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,200,49.0081500000,9801.6300000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-10,Compra à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,200,49.1725500000,9834.5100000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-13,Venda à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,800,48.4568375000,38765.4700000000,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-17,Compra à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,1004,48.2924203187,48485.5899999748,Consolidated
2023-07-01,03.467.321/0001-99,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,2023-07-18,Venda à vista,2,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,503,47.8765208748,24081.8900000244,Consolidated
