Reference_Date,Company_CNPJ,Company_Name,Movement_Date,Movement_Type,Version,Company_Type,Company,Position_Type,Movement_Description,Operation_Type,Asset_Type,Security_Characteristic,Intermediary,Quantity,Unit_Price,Volume,File_Type
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-29,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,51.98,457424.0,Consolidated
2026-04-01,09.295.063/0001-97,TECHNOS SA,2026-04-01,Venda à vista,1,Companhia,TECHNOS S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,2200,8.95,19690.0,Consolidated
2026-04-01,09.295.063/0001-97,TECHNOS SA,2026-04-15,Outras Entradas,1,Companhia,TECHNOS S.A.,Conselho de Administração ou Vinculado,PLANO DE OPÇÕES,Crédito,Ações,ON,,400000,0.0,0.0,Consolidated
2026-04-01,09.295.063/0001-97,TECHNOS SA,2026-04-27,Outras Entradas,1,Companhia,TECHNOS S.A.,Diretor ou Vinculado,PLANO DE OPÇÕES,Crédito,Ações,ON,,35000,0.0,0.0,Consolidated
2026-04-01,09.527.023/0001-23,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,2026-04-30,Desligamento/saída,1,Companhia,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,N.A.,0,0.0,0.0,Consolidated
2026-04-01,09.527.023/0001-23,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,2026-04-30,Posse,1,Companhia,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,N.A.,0,0.0,0.0,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-08,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,55.34,486992.0,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.35,504680.0,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.47,505736.0,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-22,Compra à vista,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,16644,55.93,930898.92,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-24,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9342,55.29,516519.18,Consolidated
2026-04-01,10.234.027/0001-00,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,2026-04-29,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,51.98,457424.0,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-08,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,55.34,486992.0,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.35,504680.0,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.47,505736.0,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-22,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9341,55.93,522442.13,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,2026-04-29,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,51.98,457424.0,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-02,Compra à vista,1,Companhia,Brava Energia S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,23775,20.5894952681,489515.2499990775,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-08,Compra à vista,1,Companhia,Brava Energia S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,XP INVESTIMENTOS CORRETORA,41300,20.3743825666,841462.00000058,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-09,Contratação de empréstimo (locador),1,Companhia,Brava Energia S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP INVESTIMENTOS CCTVM S/A,32842,20.96,688368.32,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-16,Compra à vista,1,Companhia,Brava Energia S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,9140,21.36,195230.4,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-17,Venda à vista,1,Companhia,Brava Energia S.A.,Conselho Fiscal ou Vinculado,,Débito,Ações,ON,BTG Pactual CTVM S.A.,9000,19.77,177930.0,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-20,Compra à vista,1,Companhia,Brava Energia S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,13000,19.6916153846,255990.9999998,Consolidated
2026-04-01,12.091.809/0001-55,BRAVA ENERGIA S.A.,2026-04-20,Desligamento/saída,1,Companhia,Brava Energia S.A.,Conselho Fiscal ou Vinculado,,Débito,Ações,ON,,9351,0.0,0.0,Consolidated
2026-04-01,12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2026-04-01,Outras Saídas,1,Companhia,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Diretor ou Vinculado,Saída da diretoria,Débito,Ações,ON,,261916,0.0,0.0,Consolidated
2026-04-01,12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2026-04-07,Outras Saídas,1,Companhia,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Conselho de Administração ou Vinculado,Renúncia CA,Débito,Ações,ON,,30000,0.0,0.0,Consolidated
2026-04-01,12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2026-04-13,Outras Saídas,1,Companhia,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Diretor ou Vinculado,Saída da diretoria,Débito,Ações,ON,,72500,0.0,0.0,Consolidated
2026-04-01,12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,2026-04-30,Posse,1,Companhia,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,N.A.,0,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-01,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,11,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-02,Venda à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Débito,Ações,ON,,237,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-07,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,200,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-08,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,PN,,222,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-09,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,1100,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-09,Venda à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Débito,Ações,PN,,229,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-10,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,100,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-13,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,24,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-14,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,31,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-14,Venda à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Débito,Ações,PN,,5178,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-15,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,123,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-16,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,1,0.0,0.0,Consolidated
2026-04-01,13.009.717/0001-46,BANCO DO ESTADO DE SERGIPE SA,2026-04-20,Compra à vista,1,Companhia,BCO ESTADO DE SERGIPE S.A. - BANESE,Conselho Fiscal ou Vinculado,,Crédito,Ações,ON,,176,0.0,0.0,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-08,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,55.34,486992.0,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.35,504680.0,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.47,505736.0,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-22,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9341,55.93,522442.13,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-28,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,51.98,457424.0,Consolidated
2026-04-01,13.017.462/0001-63,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,2026-04-28,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9984,53.73,536440.32,Consolidated
2026-04-01,14.127.813/0001-51,ARANDU INVESTIMENTOS S.A.,2026-04-30,Desligamento/saída,1,Companhia,REAG Investimentos S.A.,Diretor ou Vinculado,,Débito,Ações,ON,-,0,0.0,0.0,Consolidated
2026-04-01,14.127.813/0001-51,ARANDU INVESTIMENTOS S.A.,2026-04-30,Posse,1,Companhia,REAG Investimentos S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,-,0,0.0,0.0,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-22,Compra à vista,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-23,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,2992,55.5,166056.0,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,2020,55.29,111685.8,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-24,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,10773,55.29,595639.17,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-27,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,4040,54.3,219372.0,Consolidated
2026-04-01,15.413.826/0001-50,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,2026-04-28,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9984,53.73,536440.32,Consolidated
2026-04-01,17.359.233/0001-88,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2026-04-30,Compra à termo,1,Companhia,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,2359950,0.7415411343,1749999.999891285,Consolidated
2026-04-01,17.359.233/0001-88,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2026-04-30,Venda à termo,1,Companhia,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,2359950,0.7415411343,1749999.999891285,Consolidated
2026-04-01,17.765.891/0001-70,GRUPO SALTA EDUCAÇÃO S.A.,2026-04-02,Venda à vista,1,Companhia,Grupo Salta Educação S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PNA,,73598,11.7292346259,863248.2099969882,Consolidated
2026-04-01,17.765.891/0001-70,GRUPO SALTA EDUCAÇÃO S.A.,2026-04-22,Venda à vista,1,Companhia,Grupo Salta Educação S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PNA,,2600000,11.8162,30722120.0,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-09,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,5000,56.48,282400.0,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-13,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,200,57.8,11560.0,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,3361,57.35,192753.35,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,3361,57.47,193156.67,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-22,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,16644,55.93,930898.92,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-27,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,4040,54.3,219372.0,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-28,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9984,53.73,536440.32,Consolidated
2026-04-01,19.527.639/0001-58,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,2026-04-30,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,400,52.82,21128.0,Consolidated
2026-04-01,21.314.559/0001-66,MOVIDA PARTICIPAÇÕES S.A.,2026-04-06,Outras Saídas,1,Companhia,MOVIDA PARTICIPACOES SA,Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃ O,Débito,Outros,DIREITO DE SUBSCRICAO MOVI1,ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A,9458656,0.0,0.0,Consolidated
2026-04-01,21.314.559/0001-66,MOVIDA PARTICIPAÇÕES S.A.,2026-04-13,Outras Saídas,1,Controlada,SIMPAR S.A.,Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃO,Débito,Outros,DIREITO DE SUBSCRICAO SIMH1,Banco Bradesco S.A.,603408,0.25,150852.0,Consolidated
2026-04-01,21.314.559/0001-66,MOVIDA PARTICIPAÇÕES S.A.,2026-04-17,Outras Saídas,1,Companhia,MOVIDA PARTICIPACOES SA,Controlador ou Vinculado,ENCERRAM ENTO DO PRAZO DE SUBSCRIÇÃO,Débito,Outros,DIREITO DE SUBSCRICAO MOVI1,Banco Bradesco S.A.,459,0.0,0.0,Consolidated
2026-04-01,21.314.559/0001-66,MOVIDA PARTICIPAÇÕES S.A.,2026-04-17,Subscrição,1,Companhia,MOVIDA PARTICIPACOES SA,Controlador ou Vinculado,,Crédito,Recibo de Subscrição,MOVI9,,8316839,11.72,97473353.08,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-01,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,2755500,5.4704,15073687.2,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-02,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,2280000,5.3202,12130056.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-06,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,1110000,5.3122,5896542.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-07,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,1800000,5.2033,9365940.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-08,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,4300000,5.3299,22918570.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-09,Outras Saídas,1,Controladora,COSAN S.A.,Controlador ou Vinculado,Stock Option,Débito,Ações,ON,BTG Pactual,322039,7.0482643717,2269816.0099978964,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-09,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,3310000,5.4247,17955757.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-10,Outras Saídas,1,Controladora,COSAN S.A.,Controlador ou Vinculado,Stock Option,Débito,Ações,ON,BTG Pactual,2120000,5.5888,11848256.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-13,Outras Saídas,1,Controladora,COSAN S.A.,Controlador ou Vinculado,Stock option,Débito,Ações,ON,BTG Pactual,620,7.5482580645,4679.91999999,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-13,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,2275000,5.4626,12427415.0,Consolidated
2026-04-01,21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,2026-04-14,Venda à vista,1,Controladora,COSAN S.A.,Controlador ou Vinculado,,Débito,Ações,ON,Santander,1980000,5.517236,10924127.28,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-10,Outras Entradas,1,Companhia,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Controlador ou Vinculado,AQUISIÇÃO GRATUITA DE DIREITOS DE SUBSCRIÇÃO,Crédito,Outros,Direito de subscrição - VAMO1,XP Investimentos,1730832,0.0,0.0,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-10,Outras Saídas,1,Companhia,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃO,Débito,Outros,DIREITO DE SUBSCRIÇÃO - VAMO1,,1730832,0.0,0.0,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-13,Outras Saídas,1,Controladora,SIMPAR S.A.,Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃO,Débito,Outros,DIREITO DE SUBSCRIÇÃO - SIMH1,Banco Bradesco S.A.,8678755,0.25,2169688.75,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-17,Outras Saídas,1,Companhia,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Controlador ou Vinculado,SUBSCRIÇÃO DOS DIREITOS DE PREFERÊNCIA,Débito,Outros,Direito de subscrição - VAMO1,Banco Bradesco S.A.,15584420,3.85,60000017.0,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-20,Outras Entradas,1,Controladora,SIMPAR S.A.,Conselho de Administração ou Vinculado,Subscrição,Crédito,Recibo de Subscrição,SIMH9,Banco Bradesco S.A.,2084,3.85,8023.4,Consolidated
2026-04-01,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2026-04-20,Outras Saídas,1,Companhia,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃ O,Débito,Outros,DIREITO DE SUBSCRIÇÃO - VAMO1,BTG Pactual,2234078,0.0,0.0,Consolidated
